"tax_id","parent_id","rank","tax_name","root","below_root","below_below_root","below_below_below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","below_below_below_below_superkingdom","below_below_below_below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","below_below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","subspecies","below_subspecies","below_below_subspecies"
"33811","118884","below_below_class","unclassified Gammaproteobacteria (miscellaneous)","1","131567","","","2","","","","","","1224","","","","1236","118884","33811","","","","","","","","","","","","","","","","","","","","","","",""
"909942","62654","below_below_below_class","unclassified SAR116 cluster","1","131567","","","2","","","","","","1224","","","","28211","82117","62654","909942","","","","","","","","","","","","","","","","","","","","","",""
"1301283","1117","subclass","Oscillatoriophycideae","1","131567","","","2","1783272","1798711","","","","1117","","","","","","","","1301283","","","","","","","","","","","","","","","","","","","","",""
"85000","189775","subclass","Sphaerobacteridae","1","131567","","","2","1783272","","","","","200795","","","","189775","","","","85000","","","","","","","","","","","","","","","","","","","","",""
"186329","31969","order","Acholeplasmatales","1","131567","","","2","1783272","","","","","544448","","","","31969","","","","","186329","","","","","","","","","","","","","","","","","","","",""
"1843488","909932","order","Acidaminococcales","1","131567","","","2","1783272","","","","","1239","","","","909932","","","","","1843488","","","","","","","","","","","","","","","","","","","",""
"84993","84992","order","Acidimicrobiales","1","131567","","","2","1783272","","","","","201174","","","","84992","","","","","84993","","","","","","","","","","","","","","","","","","","",""
"225057","1807140","order","Acidithiobacillales","1","131567","","","2","","","","","","1224","","","","1807140","","","","","225057","","","","","","","","","","","","","","","","","","","",""
"204433","204432","order","Acidobacteriales","1","131567","","","2","","","","","","57723","","","","204432","","","","","204433","","","","","","","","","","","","","","","","","","","",""
"1643683","1760","order","Acidothermales","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","1643683","","","","","","","","","","","","","","","","","","","",""
"2037","1760","order","Actinomycetales","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","2037","","","","","","","","","","","","","","","","","","","",""
"622450","1760","order","Actinopolysporales","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","622450","","","","","","","","","","","","","","","","","","","",""
"135624","1236","order","Aeromonadales","1","131567","","","2","","","","","","1224","","","","1236","","","","","135624","","","","","","","","","","","","","","","","","","","",""
"135622","1236","order","Alteromonadales","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","","","","","","","","","","","","","","","","",""
"292629","292625","order","Anaerolineales","1","131567","","","2","1783272","","","","","200795","","","","292625","","","","","292629","","","","","","","","","","","","","","","","","","","",""
"32069","187857","order","Aquificales","1","131567","","","2","","","","","","200783","","","","187857","","","","","32069","","","","","","","","","","","","","","","","","","","",""
"1382929","1382928","order","Ardenticatenales","1","131567","","","2","1783272","","","","","200795","","","","1382928","","","","","1382929","","","","","","","","","","","","","","","","","","","",""
"1385","91061","order","Bacillales","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","1385","","","","","","","","","","","","","","","","","","","",""
"2024979","1553900","order","Bacteriovoracales","1","131567","","","2","","","","","","1224","","","","1553900","","","","","2024979","","","","","","","","","","","","","","","","","","","",""
"171549","200643","order","Bacteroidales","1","131567","","","2","1783270","68336","","","","976","","","","200643","","","","","171549","","","","","","","","","","","","","","","","","","","",""
"1100069","976","order","Bacteroidetes Order II. Incertae sedis","1","131567","","","2","1783270","68336","","","","976","","","","","","","","","1100069","","","","","","","","","","","","","","","","","","","",""
"1853223","1853221","order","Balneolales","1","131567","","","2","","","","","","1936987","","","","1853221","","","","","1853223","","","","","","","","","","","","","","","","","","","",""
"213481","1553900","order","Bdellovibrionales","1","131567","","","2","","","","","","1224","","","","1553900","","","","","213481","","","","","","","","","","","","","","","","","","","",""
"85004","1760","order","Bifidobacteriales","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","85004","","","","","","","","","","","","","","","","","","","",""
"1643686","203692","order","Brachyspirales","1","131567","","","2","","","","","","203691","","","","203692","","","","","1643686","","","","","","","","","","","","","","","","","","","",""
"80840","28216","order","Burkholderiales","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","","","","","","","","","","","","","","","","",""
"475963","475962","order","Caldilineales","1","131567","","","2","1783272","","","","","200795","","","","475962","","","","","475963","","","","","","","","","","","","","","","","","","","",""
"693072","693071","order","Caldisericales","1","131567","","","2","","","","","","67814","","","","693071","","","","","693072","","","","","","","","","","","","","","","","","","","",""
"1962852","1962850","order","Calditrichales","1","131567","","","2","","","","","","1930617","","","","1962850","","","","","1962852","","","","","","","","","","","","","","","","","","","",""
"213849","29547","order","Campylobacterales","1","131567","","","2","","","","","","1224","","","68525","29547","","","","","213849","","","","","","","","","","","","","","","","","","","",""
"1127829","203683","order","Candidatus Brocadiales","1","131567","","","2","1783257","","","","","203682","","","","203683","","","","","1127829","","","","","","","","","","","","","","","","","","","",""
"135615","1236","order","Cardiobacteriales","1","131567","","","2","","","","","","1224","","","","1236","","","","","135615","","","","","","","","","","","","","","","","","","","",""
"414714","1760","order","Catenulisporales","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","414714","","","","","","","","","","","","","","","","","","","",""
"204458","28211","order","Caulobacterales","1","131567","","","2","","","","","","1224","","","","28211","","","","","204458","","","","","","","","","","","","","","","","","","","",""
"1706369","1236","order","Cellvibrionales","1","131567","","","2","","","","","","1224","","","","1236","","","","","1706369","","","","","","","","","","","","","","","","","","","",""
"1853229","1853228","order","Chitinophagales","1","131567","","","2","1783270","68336","","","","976","","","","1853228","","","","","1853229","","","","","","","","","","","","","","","","","","","",""
"51291","204429","order","Chlamydiales","1","131567","","","2","1783257","","","","","204428","","","","204429","","","","","51291","","","","","","","","","","","","","","","","","","","",""
"191411","191410","order","Chlorobiales","1","131567","","","2","1783270","68336","","","","1090","","","","191410","","","","","191411","","","","","","","","","","","","","","","","","","","",""
"32064","32061","order","Chloroflexales","1","131567","","","2","1783272","","","","","200795","","","","32061","","","","","32064","","","","","","","","","","","","","","","","","","","",""
"135613","1236","order","Chromatiales","1","131567","","","2","","","","","","1224","","","","1236","","","","","135613","","","","","","","","","","","","","","","","","","","",""
